,0
25665,「調子はどうだ?」 「まぁまぁだね。」
25666,「どなたですか」「お母さんよ」
25667,一杯のコーヒーで頭がすっきりした。
25668,２、３人の生徒が取り残された。
25669,暗闇の中に人影が見えた。
25670,今夜は満月が見られる。
25671,ひもじい時にまずいものなし。
25672,いい考えが浮かんだよ。
25673,風邪がはやっている。
25674,多くの友人が彼を見送った。
25675,１ペニーの節約は１ペニーの儲け。
25676,飛行機が山に墜落した。
25677,壁には肖像画が飾ってあった。
25678,冷蔵庫に入れておけば肉は痛まない。
25679,谷の間を川が流れている。
25680,転がる石に苔むさず。
25681,昨日、このあたりで船が沈んだ。
25682,トムのパソコンがウイルスに感染した。
25683,駟も舌に及ばず。
25684,彼女の話では彼は来ないそうだ。
25685,行動は言葉よりも雄弁に語る。
25686,行動は言葉よりも雄弁である。
25687,行いは言葉よりも雄弁である。
25688,口先よりも実践が大事。
25689,人は言葉より行いで判断される。
25690,残りの材料を加えてください。
25691,あなたがいなくなるととても寂しくなります。
25692,植物はみな水と光を必要とします。
25693,どの話も面白い。
25694,三人とも、すごくラッキーだね。
25695,アメリカは移民の国である。
25696,助言を聞くために専門家が招かれた。
25697,老人がたどたどしい足取りで歩いてきた。
25698,老人が一人、道路で死んでいた。
25699,老人が道で横たわって死んでいた。
25700,老人が突然私に話しかけた。
25701,老婆が焼け死んだ。
25702,高齢の女性が焼死した。
25703,アンカラはトルコの首都です。
25704,乗客は全員乗りましたか。
25705,この店にはバッグがありますか。
25706,この辺りに熊は出ますか？
25707,市内観光ツアーはありますか。
25708,あの男の人達ってあなたと同じ学校？
25709,手を洗い終えましたか？
25710,ひょっとしてオレに惚れちゃった？
25711,自分の容姿に満足していますか？
25712,あなたはその新しい法律に賛成ですか。
25713,法律のことで面倒なことになっているのですか。
25714,あなたは18歳以上ですか？
25715,フランス語喋れないのか？
25716,私の知っている限りでは、彼はなまけ者ではない。
25717,分からないことがあったら、いつでも私に聞きなさい。
25718,十人十色。
25719,ついに彼はその問題を解いた。
25720,当時は、トムはボストンにいました。
25721,どのくらいの火加減で調理すればよいでしょうか?
25722,転ばないようにね。
25723,体の大きい人が強いとは限らない。
25724,トムと私は二人ともフランス語が話せるんだ
25725,トムも私もふたりとも笑い始めた。
25726,トムとメアリーの二人は、未婚です。
25727,トムとメアリーの両方とも、独身です。
25728,両国は今、平和な状態にあります。
25729,両国とも今は平和な状態にある。
25730,両国家は戦争を始めた。
25731,蝶の寿命は三日です。
25732,僕は偶然温泉を見つけた。
25733,ところで、君の住所はどこですか。
25734,落ち着いたら電話してください。
25735,もう一つ質問してもいいですか？
25736,ここは免税店ですか。
25737,皿洗いを手伝ってもらえる？
25738,窓を閉めていただけませんか？
25739,窓を閉めてもらってもいいですか？
25740,向こうに何か見えますか。
25741,今の給料ではやっていけないの？
25742,彼女を手術室に運んでくれ。
25743,子供たちはたびたびお金をねだってくる。
25744,クリスマスは年に一度しか来ない。
25745,クリスマスはほんの２週間先です。
25746,もうすぐ授業が再開する。
25747,今年の冬は風邪が大流行している。
25748,たまには会いに来て下さい。
25749,お皿を洗ってもらえませんか？
25750,私の代わりにこれをしていただけませんか。
25751,もう一度お願いできますか。
25752,写真を撮っていただけませんか？
25753,書いてくださいますか。
25754,書きとめていただけますか。
25755,今のところ、彼がうちのチームで一番いいバッターだ。
25756,リストからトムの名前を消しなさい。
25757,往復切符を買いましたか。
25758,あの本を読んでいて楽しかった？
25759,昨日の晩、私のショーを聞いてくれた？
25760,昨日の夜の私の番組は聞きましたか。
25761,あなたは昨日野球をしましたか。
25762,それをご両親に見せましたか。
25763,彼の言うことがわかったか。
25764,彼が何を言ったか理解できましたか。
25765,君たち三人でそのケーキを分けなさい。
25766,あなたたち２人でケーキを分けなさい。
25767,この薬を飲まないといけませんか。
25768,その要求に屈するな。
25769,列車は石油で走らせるのですか。
25770,国際語は必要ですか？
25771,あなたはバスで通学していますか。
25772,あなたの国では米を食べますか？
25773,泳ぎに行きたくないですか。
25774,あなたは上司とうまくやっていけていますか。
25775,土曜に学校がありますか。
25776,日本語の新聞はないのですか。
25777,フランス語の辞書って持ってる？
25778,何か文句ある？
25779,何か文句ある？
25780,私宛の伝言はありますか。
25781,私に何か伝言はありますか。
25782,他に何か質問がありますか。
25783,他に質問はある？
25784,他に何か聞きたいことある？
25785,風邪に効く薬はありますか。
25786,申告する物はありますか。
